2026-05-01 10:03:56,552 - [ERROR] -   - Field 'PAQ605': Field required
2026-05-01 10:03:56,552 - [INFO] - 127.0.0.1:53116 - "POST /predict HTTP/1.1" 422
2026-05-01 10:04:24,680 - [INFO] - Batch size=2, latency=0.0101s
2026-05-01 10:04:24,681 - [INFO] - 127.0.0.1:53123 - "POST /batch_predict HTTP/1.1" 200
2026-05-01 10:04:42,030 - [INFO] - Batch size=2, latency=0.0059s
2026-05-01 10:04:42,030 - [INFO] - 127.0.0.1:53127 - "POST /batch_predict HTTP/1.1" 200
2026-05-01 10:07:20,274 - [INFO] - Shutting down
2026-05-01 10:07:20,376 - [INFO] - Waiting for application shutdown.
2026-05-01 10:07:20,378 - [INFO] - Application shutdown complete.
2026-05-01 10:07:20,378 - [INFO] - Finished server process [91316]
2026-05-01 10:07:21,247 - [INFO] - Started server process [91404]
2026-05-01 10:07:21,247 - [INFO] - Waiting for application startup.
2026-05-01 10:07:21,247 - [INFO] - Loading model artifacts at startup...
2026-05-01 10:07:21,941 - [INFO] - Model loaded successfully.
2026-05-01 10:07:21,941 - [INFO] - Application startup complete.
2026-05-01 10:08:29,603 - [ERROR] - [422 VALIDATION ERROR] 1 field(s) failed validation:
2026-05-01 10:08:29,604 - [ERROR] - Field 'PAQ605': Field required
2026-05-01 10:08:29,604 - [INFO] - 127.0.0.1:53165 - "POST /predict HTTP/1.1" 422
2026-05-01 10:09:57,069 - [INFO] - 127.0.0.1:53244 - "GET /health HTTP/1.1" 200
2026-05-01 10:10:08,505 - [ERROR] - [422 VALIDATION ERROR] 1 field(s) failed validation:
2026-05-01 10:10:08,505 - [ERROR] - Field 'PAQ605': Field required
2026-05-01 10:10:08,505 - [INFO] - 127.0.0.1:53248 - "POST /predict HTTP/1.1" 422
2026-05-01 10:12:57,926 - [INFO] - Shutting down
2026-05-01 10:12:58,032 - [INFO] - Waiting for application shutdown.
2026-05-01 10:12:58,033 - [INFO] - Application shutdown complete.
2026-05-01 10:12:58,033 - [INFO] - Finished server process [91404]
2026-05-01 10:12:59,142 - [INFO] - [STARTUP] - Started server process [91606]
2026-05-01 10:12:59,142 - [INFO] - [STARTUP] - Waiting for application startup.
2026-05-01 10:12:59,142 - [INFO] - [STARTUP] - Loading model artifacts at startup...
2026-05-01 10:12:59,989 - [INFO] - [STARTUP] - Model loaded successfully.
2026-05-01 10:12:59,989 - [INFO] - [STARTUP] - Application startup complete.
2026-05-01 10:13:02,415 - [INFO] - [STARTUP] - Shutting down
2026-05-01 10:13:02,517 - [INFO] - [STARTUP] - Waiting for application shutdown.
2026-05-01 10:13:02,518 - [INFO] - [STARTUP] - Application shutdown complete.
2026-05-01 10:13:02,518 - [INFO] - [STARTUP] - Finished server process [91606]
2026-05-01 10:13:02,933 - [INFO] - [STARTUP] - Started server process [91617]
2026-05-01 10:13:02,933 - [INFO] - [STARTUP] - Waiting for application startup.
2026-05-01 10:13:02,933 - [INFO] - [STARTUP] - Loading model artifacts at startup...
2026-05-01 10:13:03,472 - [INFO] - [STARTUP] - Model loaded successfully.
2026-05-01 10:13:03,472 - [INFO] - [STARTUP] - Application startup complete.
2026-05-01 10:13:08,221 - [INFO] - [STARTUP] - Shutting down
2026-05-01 10:13:08,326 - [INFO] - [STARTUP] - Waiting for application shutdown.
2026-05-01 10:13:08,328 - [INFO] - [STARTUP] - Application shutdown complete.
2026-05-01 10:13:08,329 - [INFO] - [STARTUP] - Finished server process [91617]
2026-05-01 10:13:09,109 - [INFO] - [STARTUP] - Started server process [91625]
2026-05-01 10:13:09,110 - [INFO] - [STARTUP] - Waiting for application startup.
2026-05-01 10:13:09,110 - [INFO] - [STARTUP] - Loading model artifacts at startup...
2026-05-01 10:13:09,836 - [INFO] - [STARTUP] - Model loaded successfully.
2026-05-01 10:13:09,836 - [INFO] - [STARTUP] - Application startup complete.
2026-05-01 10:13:14,092 - [INFO] - [STARTUP] - Shutting down
2026-05-01 10:13:14,198 - [INFO] - [STARTUP] - Waiting for application shutdown.
2026-05-01 10:13:14,203 - [INFO] - [STARTUP] - Application shutdown complete.
2026-05-01 10:13:14,203 - [INFO] - [STARTUP] - Finished server process [91625]
